time,sv,snr,sv_num,constellation,sat_count,mean_snr,std_snr,label
2026-06-02 06:27:08,R07,33.75,7,R,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,R12,34.0,12,R,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,R22,28.0,22,R,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,R23,31.0,23,R,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,R26,26.5,26,R,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,S23,32.25,23,S,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,S27,30.5,27,S,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,S28,31.25,28,S,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:08,S29,31.75,29,S,14,31.732142857142858,2.252059496998686,2
2026-06-02 06:27:09,G05,34.75,5,G,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,G15,32.75,15,G,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,G18,33.5,18,G,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,G29,33.0,29,G,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R01,32.0,1,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R07,34.25,7,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R12,34.0,12,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R22,27.75,22,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R23,31.0,23,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,R26,26.5,26,R,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,S23,32.75,23,S,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,S27,30.25,27,S,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,S28,31.25,28,S,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:09,S29,31.75,29,S,14,31.821428571428573,2.3786481524107415,2
2026-06-02 06:27:10,G05,34.5,5,G,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,G15,32.0,15,G,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,G18,33.25,18,G,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,G29,33.0,29,G,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R01,32.75,1,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R07,34.5,7,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R12,34.0,12,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R22,27.75,22,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R23,31.25,23,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,R26,26.5,26,R,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,S23,32.5,23,S,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,S27,30.25,27,S,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,S28,31.5,28,S,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:10,S29,31.5,29,S,14,31.803571428571427,2.3496697219391933,2
2026-06-02 06:27:11,G05,34.25,5,G,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,G15,32.75,15,G,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,G18,33.25,18,G,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,G29,33.25,29,G,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R01,33.0,1,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R07,34.0,7,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R12,34.0,12,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R22,28.5,22,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R23,30.75,23,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,R26,27.0,26,R,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,S23,32.5,23,S,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,S27,30.5,27,S,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,S28,31.75,28,S,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:11,S29,31.5,29,S,14,31.928571428571427,2.135840159471954,2
2026-06-02 06:27:12,G05,34.0,5,G,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,G15,32.25,15,G,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,G18,33.0,18,G,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,G29,32.5,29,G,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R01,33.75,1,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R07,34.5,7,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R12,34.0,12,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R22,28.5,22,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R23,30.75,23,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,R26,27.0,26,R,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,S23,32.5,23,S,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,S27,30.75,27,S,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,S28,31.75,28,S,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:12,S29,32.0,29,S,14,31.946428571428573,2.1352773451379434,2
2026-06-02 06:27:13,G05,34.0,5,G,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,G15,32.0,15,G,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,G18,33.5,18,G,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,G29,33.25,29,G,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R01,33.75,1,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R07,34.5,7,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R12,33.5,12,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R22,28.75,22,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R23,30.5,23,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,R26,27.5,26,R,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,S23,32.75,23,S,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,S28,31.75,28,S,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:13,S29,31.25,29,S,13,32.07692307692308,2.112425085911863,2
2026-06-02 06:27:14,G05,34.25,5,G,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,G15,31.25,15,G,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,G18,33.25,18,G,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,G29,33.0,29,G,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R01,34.5,1,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R07,34.0,7,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R12,33.75,12,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R22,29.0,22,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R23,30.75,23,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,R26,28.5,26,R,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,S23,32.75,23,S,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,S28,31.75,28,S,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:14,S29,31.5,29,S,13,32.17307692307692,1.9321420954275264,2
2026-06-02 06:27:15,G05,34.25,5,G,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,G15,31.25,15,G,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,G18,33.5,18,G,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,G29,33.0,29,G,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R01,34.75,1,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R07,33.75,7,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R12,33.25,12,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R22,29.5,22,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R23,30.5,23,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,R26,28.5,26,R,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,S23,32.5,23,S,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,S28,31.75,28,S,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:15,S29,31.5,29,S,13,32.15384615384615,1.872327154735243,2
2026-06-02 06:27:16,G05,33.75,5,G,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,G15,31.5,15,G,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,G18,33.75,18,G,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,G29,33.25,29,G,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R01,35.25,1,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R07,34.5,7,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R12,33.0,12,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R22,29.5,22,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R23,30.75,23,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,R26,29.25,26,R,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,S23,32.25,23,S,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,S27,29.5,27,S,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,S28,31.0,28,S,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:16,S29,31.75,29,S,14,32.07142857142857,1.9300970766452992,2
2026-06-02 06:27:17,G05,33.75,5,G,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,G15,31.25,15,G,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,G18,34.0,18,G,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,G29,33.25,29,G,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R01,35.0,1,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R07,34.25,7,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R12,32.5,12,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R22,29.5,22,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R23,31.25,23,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,R26,30.25,26,R,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,S23,32.5,23,S,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,S27,29.5,27,S,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,S28,31.25,28,S,14,32.125,1.7643641260325966,2
2026-06-02 06:27:17,S29,31.5,29,S,14,32.125,1.7643641260325966,2
2026-06-02 06:27:18,G05,33.75,5,G,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,G15,30.75,15,G,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,G18,34.0,18,G,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,G29,32.75,29,G,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R01,35.0,1,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R07,34.25,7,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R12,32.0,12,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R22,29.75,22,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R23,32.0,23,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,R26,30.25,26,R,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,S23,32.5,23,S,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,S27,29.75,27,S,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,S28,31.25,28,S,14,32.125,1.6891907484400281,2
2026-06-02 06:27:18,S29,31.75,29,S,14,32.125,1.6891907484400281,2
2026-06-02 06:27:19,G05,33.5,5,G,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,G15,31.5,15,G,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,G18,33.75,18,G,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,G29,33.75,29,G,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R01,34.75,1,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R07,33.75,7,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R12,31.0,12,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R22,30.0,22,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R23,31.25,23,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,R26,30.0,26,R,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,S23,32.75,23,S,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,S27,30.25,27,S,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,S28,31.25,28,S,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:19,S29,31.75,29,S,14,32.089285714285715,1.5920691146850592,2
2026-06-02 06:27:20,G05,33.25,5,G,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,G15,30.5,15,G,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,G18,33.75,18,G,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,G29,33.5,29,G,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R01,35.25,1,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R07,34.25,7,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R12,30.5,12,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R22,29.5,22,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R23,30.5,23,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,R26,29.5,26,R,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,S23,32.75,23,S,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,S27,30.0,27,S,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,S28,31.0,28,S,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:20,S29,31.5,29,S,14,31.839285714285715,1.905475770532891,2
2026-06-02 06:27:21,G05,33.75,5,G,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,G15,30.75,15,G,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,G18,33.5,18,G,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,G29,33.5,29,G,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R01,35.25,1,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R07,34.0,7,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R12,30.0,12,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R22,29.25,22,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R23,30.5,23,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,R26,29.75,26,R,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,S23,32.75,23,S,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,S28,31.25,28,S,13,32.0,1.9094065395649336,2
2026-06-02 06:27:21,S29,31.75,29,S,13,32.0,1.9094065395649336,2
2026-06-02 06:27:22,G05,33.75,5,G,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,G15,31.5,15,G,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,G18,33.5,18,G,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,G29,33.5,29,G,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R01,34.25,1,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R07,34.0,7,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R12,29.75,12,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R22,29.5,22,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R23,30.5,23,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,R26,30.0,26,R,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,S23,33.0,23,S,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,S27,30.0,27,S,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,S28,31.0,28,S,14,31.875,1.7589059099337851,2
2026-06-02 06:27:22,S29,32.0,29,S,14,31.875,1.7589059099337851,2
2026-06-02 06:27:23,G05,33.5,5,G,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,G15,32.0,15,G,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,G18,33.25,18,G,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,G29,33.5,29,G,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R01,33.75,1,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R07,34.25,7,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R12,29.25,12,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R22,29.25,22,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R23,30.25,23,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,R26,30.0,26,R,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,S23,32.75,23,S,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,S27,30.25,27,S,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,S28,31.25,28,S,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:23,S29,31.75,29,S,14,31.785714285714285,1.7537244511466021,2
2026-06-02 06:27:24,G05,34.0,5,G,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,G15,32.5,15,G,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,G18,33.0,18,G,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,G29,34.0,29,G,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R01,33.5,1,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R07,33.75,7,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R12,29.0,12,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R22,29.75,22,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R23,29.75,23,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,R26,30.25,26,R,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,S23,32.75,23,S,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,S27,30.25,27,S,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,S28,30.75,28,S,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:24,S29,31.5,29,S,14,31.767857142857142,1.7852609314625654,2
2026-06-02 06:27:25,G05,34.25,5,G,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,G15,32.75,15,G,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,G18,33.25,18,G,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,G29,33.75,29,G,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R01,31.5,1,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R07,34.0,7,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R12,29.0,12,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R22,31.0,22,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R23,30.0,23,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,R26,31.0,26,R,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,S23,32.5,23,S,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,S27,30.5,27,S,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,S28,31.0,28,S,14,31.875,1.589478627629924,2
2026-06-02 06:27:25,S29,31.75,29,S,14,31.875,1.589478627629924,2
2026-06-02 06:27:26,G05,34.25,5,G,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,G15,32.5,15,G,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,G18,33.0,18,G,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,G29,33.75,29,G,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R01,30.5,1,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R07,34.25,7,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R12,29.25,12,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R22,31.75,22,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R23,30.0,23,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,R26,32.0,26,R,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,S23,32.75,23,S,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,S27,30.25,27,S,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,S28,30.75,28,S,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:26,S29,31.75,29,S,14,31.910714285714285,1.604102741221896,2
2026-06-02 06:27:27,G05,34.75,5,G,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,G15,32.75,15,G,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,G18,33.0,18,G,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,G29,34.0,29,G,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R01,29.75,1,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R07,34.5,7,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R12,28.75,12,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R22,32.25,22,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R23,29.25,23,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,R26,31.75,26,R,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,S23,32.75,23,S,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,S27,30.25,27,S,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,S28,30.75,28,S,14,31.875,1.9159000696599706,2
2026-06-02 06:27:27,S29,31.75,29,S,14,31.875,1.9159000696599706,2
2026-06-02 06:27:28,G05,34.5,5,G,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,G15,32.25,15,G,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,G18,33.0,18,G,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,G29,34.25,29,G,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R01,28.75,1,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R07,34.5,7,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R12,28.0,12,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R22,32.25,22,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R23,28.5,23,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,R26,31.75,26,R,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,S23,33.25,23,S,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,S27,30.25,27,S,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,S28,31.0,28,S,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:28,S29,32.0,29,S,14,31.732142857142858,2.1870780597775745,2
2026-06-02 06:27:29,G05,35.25,5,G,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,G15,32.25,15,G,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,G18,33.0,18,G,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,G29,34.0,29,G,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R01,28.75,1,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R07,35.0,7,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R12,28.0,12,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R22,32.0,22,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R23,28.5,23,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,R26,32.0,26,R,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,S23,32.75,23,S,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,S27,30.25,27,S,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,S28,30.75,28,S,14,31.75,2.2828794233464147,2
2026-06-02 06:27:29,S29,32.0,29,S,14,31.75,2.2828794233464147,2
2026-06-02 06:27:30,G05,35.75,5,G,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,G15,32.25,15,G,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,G18,33.0,18,G,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,G29,34.25,29,G,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R01,27.25,1,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R07,34.5,7,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R12,27.5,12,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R22,32.0,22,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R23,28.25,23,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,R26,32.0,26,R,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,S23,33.0,23,S,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,S27,30.5,27,S,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,S28,30.75,28,S,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:30,S29,32.0,29,S,14,31.642857142857142,2.577107587293073,2
2026-06-02 06:27:31,G05,35.75,5,G,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,G15,32.5,15,G,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,G18,33.0,18,G,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,G29,34.0,29,G,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,R01,27.25,1,R,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,R07,33.75,7,R,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,R12,27.25,12,R,14,31.410714285714285,2.672162662845078,2
2026-06-02 06:27:31,R22,31.0,22,R,14,31.410714285714285,2.672162662845078,2
